,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank
1064,P08575,0.059724349,0,0.019908116,0.054364472000000004,0.075038285,0.038284839,0.04287902,0.031393568,0.051301685,0,0.067381317,0.07274119400000001,0.016845329,0.063552833,0,0.058192956,0.043644717,0.038284839,0.079632466,0.07810107200000001,0,0.060490046,0.009954058,0,0.038284839,0,0.08652373699999999,"(0.27105666156202146, 0.2442572741194487, 0.22434915773353753)",1,0.479636678,0.52785333,0.440055105,6.122094645685403e-10,-0.0007016503219471741,5.574016945333086e-05
1065,P23471,0.055291577,0,0.00950324,0.058315335,0.073866091,0.037580994,0.054427645999999996,0.027645787999999998,0.052699784000000006,0,0.047084232999999996,0.082937365,0.018142548999999997,0.047516199,0,0.055723542,0.042764579000000004,0.025053996000000002,0.12483801300000001,0.074298056,0,0.070410367,0.008207343,0,0.033693305,0,0.07948164099999999,"(0.2855291576673866, 0.28250539956803455, 0.23023758099352054)",1,0.498320814,0.506966926,0.602672181,5.7116195488451256e-08,0.0013761792886811321,6.389313630985615e-05
1066,Q9UKA9,0.099811676,0,0.0037664779999999998,0.047080979,0.037664783,0.037664783,0.065913371,0.02259887,0.048964218,0,0.062146892999999995,0.10734463300000001,0.026365347999999997,0.07156308900000001,0,0.050847458,0.054613935999999995,0.030131827000000003,0.06779661,0.064030132,0,0.075329567,0.0,0,0.026365347999999997,0,0.064030132,"(0.295668549905838, 0.256120527306968, 0.2711864406779661)",1,0.425040674,0.508146854,0.840339217,0.0003743681142180675,-0.0007016503219471741,0.00012316041605917537
1067,Q8NEZ4,0.053349623,0,0.025860314,0.055182244000000005,0.064956221,0.027082061,0.058440236,0.023824067999999997,0.036448787999999996,0,0.056607616,0.071268581,0.022602321,0.040724903,0,0.100590511,0.071472205,0.050906129,0.10221950699999999,0.057422114,0,0.055996742,0.0073304830000000005,0,0.017715333,0,0.052127876,"(0.21584198737528, 0.3019751578090002, 0.21217674608022805)",1,0.48136456200000005,0.631107953,0.507477112,5.512118651056358e-06,-0.0012273039111414276,7.421940292595442e-05
1068,Q96RK4,0.105973025,0,0.015414258,0.030828516,0.075144509,0.034682081000000003,0.044315992,0.02504817,0.040462427999999995,0,0.080924855,0.12716763,0.023121387,0.052023121,0,0.046242775,0.065510597,0.023121387,0.057803468,0.046242775,0,0.050096339000000004,0.009633911,0,0.046242775,0,0.090558767,"(0.3082851637764933, 0.20038535645472064, 0.33140655105973027)",1,0.447120248,0.501444253,0.44748746899999997,9.696228370192651e-08,-0.0005263211917841138,0.00015479883902070232
1069,P61019,0.09433962300000001,0,0.014150943000000001,0.047169811,0.075471698,0.047169811,0.099056604,0.028301887,0.08962264199999999,0,0.056603774,0.061320755,0.023584906,0.051886792,0,0.009433961999999999,0.051886792,0.051886792,0.047169811,0.07075471700000001,0,0.037735849,0.009433961999999999,0,0.033018868,0,0.08962264199999999,"(0.2783018867924528, 0.20754716981132076, 0.25471698113207547)",1,0.526317341,0.572438583,0.544289735,1.719996324162201e-05,0.0006749740351271973,4.053480788329065e-05
1070,P20336,0.072727273,0,0.018181818,0.090909091,0.054545455,0.059090909000000004,0.054545455,0.009090909,0.059090909000000004,0,0.059090909000000004,0.05,0.027272727000000004,0.040909091,0,0.022727273,0.063636364,0.05,0.081818182,0.06818181799999999,0,0.063636364,0.013636364,0,0.040909091,0,0.113636364,"(0.2863636363636364, 0.19999999999999998, 0.20454545454545453)",1,0.458259006,0.498831746,0.379402199,0.0002955197524047686,-0.0012273039111414276,0.00011171748041676503
1071,P04049,0.052469136,0,0.021604937999999997,0.044753086,0.044753086,0.044753086,0.054012345999999996,0.035493827,0.04938271599999999,0,0.058641975,0.083333333,0.030864198,0.043209877,0,0.055555556,0.050925925999999996,0.061728395,0.10185185199999999,0.063271605,0,0.066358025,0.013888889,0,0.023148147999999997,0,0.08179012299999999,"(0.2808641975308642, 0.2546296296296296, 0.21141975308641975)",1,0.510014706,0.545628085,0.487383635,1.8147889822153383e-05,0.007184349637273383,6.211073080006083e-05
1072,P10276,0.045454545,0,0.038961038999999996,0.043290043,0.058441558,0.034632035,0.071428571,0.017316017,0.047619048,0,0.058441558,0.0995671,0.03030303,0.032467532,0,0.095238095,0.043290043,0.051948052,0.095238095,0.067099567,0,0.041125541,0.002164502,0,0.025974026,0,0.062770563,"(0.2510822510822511, 0.2943722943722944, 0.2337662337662338)",1,0.48888009,0.550452897,0.440491222,6.5224954636913135e-06,0.01184602380487246,6.505456492159636e-05
1073,P10826,0.04395604400000001,0,0.03956044,0.041758242,0.065934066,0.030769231,0.057142857000000005,0.030769231,0.054945055,0,0.065934066,0.10109890099999999,0.028571429,0.030769231,0,0.08791208800000001,0.037362637000000004,0.048351648,0.08791208800000001,0.079120879,0,0.041758242,0.002197802,0,0.024175824,0,0.057142857000000005,"(0.2549450549450549, 0.26373626373626374, 0.23956043956043957)",1,0.514557965,0.650538629,0.47450360399999997,0.0007363749175212487,0.0027525811115588807,4.7944587609937874e-05
1074,P13631,0.057268722,0,0.033039648,0.04845815,0.074889868,0.044052863,0.077092511,0.013215858999999998,0.039647577,0,0.066079295,0.10132158599999999,0.039647577,0.028634361,0,0.085903084,0.037444934,0.059471366,0.079295154,0.05286343599999999,0,0.035242291,0.002202643,0,0.024229075,0,0.07048458099999999,"(0.24669603524229072, 0.2709251101321586, 0.27312775330396477)",1,0.492209581,0.6108958210000001,0.506276316,2.502404808939531e-06,0.0012007945249689128,0.00011124237524947512
1075,Q5T1R4,0.06608478799999999,0,0.013300083,0.029093932000000003,0.083956775,0.02078138,0.067331671,0.036159601,0.021197007,0,0.057772236,0.083956775,0.014131338,0.01039069,0,0.135494597,0.044056525,0.056525353,0.142560266,0.055694098,0,0.038653367,0.005818785999999999,0,0.017040732,0,0.043640898,"(0.18744804655029096, 0.3557772236076475, 0.24812967581047382)",1,0.6425711270000001,0.743319935,0.594378369,2.444724534292313e-05,-0.0007016503219471741,6.371879738658588e-05
1076,Q9BZL1,0.02739726,0,0.02739726,0.095890411,0.04109589,0.01369863,0.068493151,0.02739726,0.08219178099999999,0,0.123287671,0.095890411,0.02739726,0.054794521,0,0.0,0.02739726,0.04109589,0.01369863,0.068493151,0,0.08219178099999999,0.02739726,0,0.054794521,0,0.095890411,"(0.3561643835616438, 0.136986301369863, 0.1917808219178082)",1,0.557266644,0.743319935,0.406856635,1.2482393463660954e-06,-0.0007016503219471741,4.730437470830642e-05
1077,P10415,0.112970711,0,0.008368201,0.050209205,0.041841004,0.050209205,0.09205020900000001,0.037656904,0.029288703,0,0.016736402,0.09205020900000001,0.029288703,0.025104603,0,0.07949790799999999,0.025104603,0.071129707,0.062761506,0.050209205,0,0.066945607,0.025104603,0,0.033472802999999995,0,0.10878661099999999,"(0.29707112970711297, 0.2594142259414226, 0.27615062761506276)",1,0.45467182,0.5659179129999999,0.47271463399999997,0.0007717935400871857,0.0007933344109551929,6.923256194881036e-05
1078,P35251,0.067944251,0,0.007839721,0.06358885,0.079268293,0.023519164,0.053135889000000006,0.018292683,0.047909408,0,0.13850174199999998,0.073170732,0.024390244,0.037456446000000004,0,0.042682927,0.036585366,0.042682927,0.114982578,0.049651568,0,0.045296167000000005,0.006968640999999999,0,0.026132403999999998,0,0.056620209000000005,"(0.2229965156794425, 0.24825783972125437, 0.24477351916376305)",1,0.574984735,0.541756994,0.56136009,0.00013874434438456592,-0.000549993266949713,0.001726477060783489
1079,P49802,0.058585859000000004,0,0.01010101,0.062626263,0.074747475,0.048484848,0.034343434,0.02020202,0.04444444400000001,0,0.078787879,0.08080808099999999,0.024242424,0.042424242,0,0.064646465,0.054545455,0.064646465,0.076767677,0.054545455,0,0.046464646,0.022222222000000003,0,0.036363636,0,0.10707070699999999,"(0.2787878787878788, 0.21818181818181817, 0.23838383838383842)",1,0.624709758,0.699428803,0.342910764,8.47419526332852e-06,-0.0005263211917841138,0.00021048576375581643
1080,Q99578,0.069124424,0,0.01843318,0.050691244,0.09677419400000001,0.055299539,0.073732719,0.01843318,0.050691244,0,0.082949309,0.073732719,0.041474654,0.023041475,0,0.02764977,0.050691244,0.055299539,0.073732719,0.046082949000000005,0,0.050691244,0.004608295,0,0.036866359,0,0.09677419400000001,"(0.27188940092165903, 0.19815668202764977, 0.28110599078341014)",1,0.584077179,0.521964065,0.472734128,6.226856740545765e-06,-0.0001754960308105265,3.5445099793175104e-05
1081,P27635,0.074766355,0,0.037383177999999996,0.046728972,0.046728972,0.051401869,0.079439252,0.037383177999999996,0.065420561,0,0.107476636,0.056074766,0.03271028,0.028037383,0,0.051401869,0.028037383,0.102803738,0.042056075,0.018691588999999998,0,0.056074766,0.009345794000000001,0,0.028037383,0,0.08878504699999999,"(0.26635514018691586, 0.20093457943925233, 0.2102803738317757)",1,0.49787398299999996,0.603325844,0.475113643,0.0003906341642474949,-0.010775550868799891,8.382564273261575e-05
1082,Q15349,0.062755798,0,0.010914051999999999,0.062755798,0.062755798,0.05047749,0.066848568,0.034106412,0.05047749,0,0.07094133700000001,0.107776262,0.025920872999999997,0.025920872999999997,0,0.047748977000000005,0.032742156,0.066848568,0.068212824,0.043656207,0,0.066848568,0.008185539,0,0.034106412,0,0.092769441,"(0.3178717598908595, 0.208731241473397, 0.2592087312414734)",1,0.670084196,0.7238560909999999,0.512203006,2.399313517658281e-05,0.0013761792886811321,0.0002887470383875897
1083,P51812,0.066216216,0,0.008108108000000001,0.059459459000000006,0.071621622,0.047297297,0.064864865,0.032432432000000004,0.055405405,0,0.071621622,0.1,0.028378378,0.028378378,0,0.051351350999999996,0.041891892,0.05,0.060810811,0.055405405,0,0.06351351400000001,0.010810811000000002,0,0.032432432000000004,0,0.090540541,"(0.3094594594594595, 0.20540540540540542, 0.2662162162162163)",1,0.556932612,0.704228544,0.48268096200000005,0.0004562092824939755,0.0008501918981919451,3.650997835590362e-05
1084,P19793,0.062770563,0,0.028138528,0.045454545,0.060606060999999996,0.036796537000000004,0.069264069,0.032467532,0.043290043,0,0.056277056,0.103896104,0.036796537000000004,0.038961038999999996,0,0.075757576,0.03030303,0.05411255400000001,0.097402597,0.051948052,0,0.051948052,0.004329004,0,0.019480518999999998,0,0.060606060999999996,"(0.2597402597402597, 0.2813852813852814, 0.2640692640692641)",1,0.437849153,0.6090759729999999,0.45094791100000003,0.0007288551654533488,0.005628752152566311,0.0002620650491498336
1085,P28702,0.076923077,0,0.030018762,0.052532833,0.054409005999999996,0.028142589,0.112570356,0.020637898999999998,0.031894934,0,0.046904315,0.08630394,0.022514071,0.018761726,0,0.12195122,0.037523452,0.07129455900000001,0.080675422,0.030018762,0,0.052532833,0.009380863,0,0.015009381,0,0.052532833,"(0.22326454033771104, 0.3339587242026266, 0.2401500938086304)",1,0.547472862,0.7123332109999999,0.557244725,3.23774217584666e-07,0.003428890351865793,3.1686635418979465e-05
1086,P48443,0.069114471,0,0.028077754,0.045356371,0.062634989,0.030237581,0.073434125,0.028077754,0.045356371,0,0.05399568,0.099352052,0.034557235,0.034557235,0,0.06695464400000001,0.028077754,0.056155508,0.097192225,0.056155508,0,0.05399568,0.004319654,0,0.032397407999999996,0,0.06695464400000001,"(0.265658747300216, 0.2721382289416847, 0.265658747300216)",1,0.513668153,,0.491034485,9.389109641976e-07,0.0037789366431512064,0.00011723040425555527
1087,Q15413,0.059958932,0,0.021971253,0.052772074,0.086036961,0.045995892999999996,0.06201232,0.024024641,0.050718686,0,0.062217659,0.11437371699999999,0.028336756,0.041067762,0,0.040862422999999995,0.042094455999999995,0.048870637,0.06796714599999999,0.047022587000000005,0,0.060780287,0.012320329,0,0.030595483,0,0.08891170400000001,"(0.3147843942505133, 0.21190965092402464, 0.28870636550308004)",1,0.512269778,0.466411653,0.5010506029999999,2.8501683038429162e-05,-0.0001754960308105265,5.343060151643548e-05
1088,P23560,0.056680162,0,0.028340081,0.052631579000000005,0.064777328,0.024291497999999998,0.072874494,0.016194332,0.04048583,0,0.06882591099999999,0.08502024300000001,0.04048583,0.036437247,0,0.04048583,0.028340081,0.076923077,0.072874494,0.076923077,0,0.06882591099999999,0.012145748999999999,0,0.036437247,0,0.072874494,"(0.2672064777327935, 0.22267206477732793, 0.24696356275303644)",1,0.461006009,0.53461077,0.591360526,0.00036840408909077823,0.0015516196859425028,7.812779938494309e-05
1089,O95248,0.076017131,0,0.019807281,0.04764454,0.07119914299999999,0.040685225,0.064239829,0.025160599999999998,0.023554604,0,0.035331906,0.114025696,0.014989293,0.018201285,0,0.07012848,0.05513918599999999,0.076552463,0.080299786,0.049785867000000004,0,0.079229122,0.012847966,0,0.025160599999999998,0,0.07869379,"(0.2955032119914347, 0.23286937901498928, 0.2762312633832976)",1,0.534184181,0.654054134,0.46785909200000003,0.0006280324507821118,-0.00035093642807189763,3.712318128592642e-05
1090,P35498,0.055749129,0,0.017919363,0.051269287999999996,0.06769537099999999,0.07068193099999999,0.051767047999999996,0.011448482,0.073170732,0,0.058735689,0.099054256,0.034843206,0.052762567999999996,0,0.037332006,0.030861125,0.046291687000000005,0.073668492,0.054255849,0,0.06869089099999999,0.013439521999999999,0,0.030363365,0,0.114484818,"(0.3554006968641115, 0.2155301144848183, 0.2573419611747138)",1,0.488312365,0.436895589,0.7570715640000001,0.0017404840416063298,-0.0001754960308105265,0.00011453453027976938
1091,P22307,0.095063985,0,0.021937843,0.047531993,0.062157221,0.045703839,0.10237660000000001,0.020109689,0.049360145999999994,0,0.084095064,0.08226691,0.032906764,0.038391225,0,0.042047532,0.043875686,0.020109689,0.065813528,0.047531993,0,0.063985375,0.009140768,0,0.02559415,0,0.080438757,"(0.27605118829981723, 0.2486288848263254, 0.2723948811700183)",1,0.475870069,0.610885824,0.39292496200000004,1.276517484058676e-05,-0.0001754960308105265,8.086117562244864e-05
1092,P34741,0.09950248800000001,0,0.004975124,0.07960199,0.094527363,0.024875622000000003,0.044776119,0.009950249,0.04975124400000001,0,0.074626866,0.09950248800000001,0.019900498,0.019900498,0,0.04975124400000001,0.014925373,0.044776119,0.09950248800000001,0.069651741,0,0.054726368,0.004975124,0,0.039800995,0,0.069651741,"(0.27363184079601993, 0.2139303482587065, 0.31343283582089554)",1,0.561029702,0.47516808,0.5970228989999999,3.380661218536205e-06,0.0010254653948058487,3.577193961531988e-05
1093,Q9HAP6,0.09661835699999999,0,0.004830918,0.028985507,0.101449275,0.019323671,0.082125604,0.028985507,0.033816425,0,0.043478261,0.10628019300000001,0.019323671,0.014492753999999998,0,0.038647343,0.062801932,0.09661835699999999,0.077294686,0.033816425,0,0.086956522,0.0,0,0.024154589,0,0.043478261,"(0.27053140096618356, 0.21256038647342995, 0.32367149758454106)",1,0.568903639,0.489913804,0.722687099,0.003932168062326043,0.0010254653948058498,3.0604811305596754e-05
1094,Q96L73,0.06305638,0,0.036721067999999996,0.052670623,0.076038576,0.026706231,0.06639465900000001,0.021513353,0.03041543,0,0.08456973300000001,0.08308605299999999,0.017433234,0.043397625999999995,0,0.077522255,0.046364985,0.054154303,0.102373887,0.04859050400000001,0,0.045623145,0.008531157,0,0.014836795,0,0.050074184,"(0.20919881305637983, 0.28968842729970323, 0.2396142433234421)",1,0.5445513470000001,0.6400217229999999,0.45363625,5.861935840908385e-48,0.0008501918981919411,3.066685072197295e-05
1095,P05408,0.056603774,0,0.009433961999999999,0.07075471700000001,0.07075471700000001,0.037735849,0.08962264199999999,0.037735849,0.028301887,0,0.051886792,0.08962264199999999,0.028301887,0.04245283,0,0.09433962300000001,0.047169811,0.056603774,0.056603774,0.033018868,0,0.056603774,0.014150943000000001,0,0.028301887,0,0.080188679,"(0.25471698113207547, 0.2830188679245283, 0.24528301886792453)",1,0.549838941,0.459724275,0.48619643,0.0004901950959714156,-0.0001754960308105265,7.708827866324174e-05
1096,O75420,0.073429952,0,0.008695652,0.046376812,0.112077295,0.02705314,0.10338164300000001,0.017391304,0.015458936999999999,0,0.049275362,0.10917874400000001,0.014492753999999998,0.012560386000000002,0,0.082125604,0.080193237,0.07826087,0.085024155,0.028019323999999998,0,0.026086957,0.018357488,0,0.012560386000000002,0,0.057971014,"(0.20869565217391303, 0.2830917874396135, 0.3091787439613527)",1,0.536661374,,,0.0002388591454474269,-0.0005263211917841138,4.684387895965594e-05
1097,Q9H6S0,0.072027972,0,0.017482517,0.051748252,0.065734266,0.041258741,0.058741259000000004,0.022377622000000003,0.05034965,0,0.060839160999999996,0.102797203,0.025174825,0.037062937000000004,0,0.053146853,0.045454545,0.066433566,0.085314685,0.05384615400000001,0,0.058741259000000004,0.014685315,0,0.016783217,0,0.072727273,"(0.2846153846153846, 0.23426573426573427, 0.26573426573426573)",1,0.44455392299999996,0.632245354,0.47046430899999997,0.00077435466882917,-0.00035093642807189763,0.0002131736199397409
1098,P43005,0.078244275,0,0.011450382,0.041984732999999996,0.051526718,0.04961832099999999,0.070610687,0.003816794,0.09541984699999999,0,0.055343511,0.10496183199999999,0.041984732999999996,0.038167939,0,0.032442748,0.026717557000000003,0.030534351,0.06297709900000001,0.072519084,0,0.103053435,0.007633588,0,0.020992366000000002,0,0.078244275,"(0.38167938931297707, 0.20419847328244276, 0.2767175572519084)",1,0.633655006,0.6555525329999999,0.52181499,0.00027302468774591433,-0.0001754960308105265,4.154182492601713e-05
1099,Q9BZI7,0.041407867,0,0.004140787,0.070393375,0.155279503,0.026915114,0.041407867,0.01242236,0.035196687000000004,0,0.155279503,0.06832298099999999,0.014492753999999998,0.026915114,0,0.045548654,0.037267081,0.11801242199999999,0.053830228,0.045548654,0,0.020703934,0.002070393,0,0.02484472,0,0.053830228,"(0.1780538302277433, 0.16770186335403728, 0.27950310559006214)",1,0.577696533,0.620939213,0.541762882,0.003380421466221659,-0.0014024105071078622,8.27401116368235e-05
1100,Q9BYP7,0.062222222,0,0.018333333,0.042777777999999995,0.082777778,0.032777778,0.05,0.019444443999999998,0.043333332999999995,0,0.067777778,0.07055555599999999,0.02,0.037777778,0,0.065555556,0.068333333,0.041111111,0.11666666699999999,0.071666667,0,0.065,0.006666666999999999,0,0.017222222,0,0.056666667000000004,"(0.23555555555555552, 0.27, 0.23555555555555557)",1,0.567271062,0.586659135,0.495215303,0.0004572404464687536,-0.0001754960308105265,5.7845523669246386e-05
1101,P30531,0.070116861,0,0.023372287000000002,0.031719533,0.028380634,0.07345576,0.083472454,0.005008347,0.080133556,0,0.038397329,0.09849749599999999,0.035058431,0.038397329,0,0.046744574000000004,0.030050083,0.030050083,0.075125209,0.051752922,0,0.076794658,0.033388982000000005,0,0.050083472000000004,0,0.156928214,"(0.4123539232053422, 0.24373956594323873, 0.23205342237061768)",1,0.480477781,0.545003425,0.455454916,9.53475774933776e-05,0.0015516196859425026,2.940419811008741e-05
1102,P23975,0.07779578599999999,0,0.016207455,0.035656402000000004,0.032414911,0.076175041,0.081037277,0.021069692,0.064829822,0,0.037277147000000004,0.126418152,0.021069692,0.038897892999999996,0,0.040518639,0.027552674,0.030794165,0.055105348,0.053484603,0,0.084278768,0.030794165,0,0.04862236599999999,0,0.15559157199999998,"(0.43111831442463533, 0.21555915721231766, 0.2576985413290113)",1,0.546016203,0.566892831,0.490247541,2.0432735466953493e-05,-0.0001754960308105265,3.9370908089095e-05
1103,Q01959,0.077419355,0,0.020967742,0.037096774,0.033870968,0.070967742,0.082258065,0.019354839,0.064516129,0,0.033870968,0.116129032,0.020967742,0.029032258,0,0.046774194000000005,0.024193548,0.032258065,0.077419355,0.053225805999999994,0,0.093548387,0.027419355,0,0.038709677000000005,0,0.137096774,"(0.4112903225806452, 0.23548387096774195, 0.24838709677419357)",1,0.443604148,0.503792264,0.436218669,4.8705614203236e-06,0.0025773076149449552,9.68961296841886e-05
1104,P31645,0.073015873,0,0.028571429,0.028571429,0.042857143,0.068253968,0.079365079,0.011111111000000002,0.088888889,0,0.033333333,0.096825397,0.019047619,0.034920635,0,0.047619048,0.028571429,0.03015873,0.065079365,0.073015873,0,0.071428571,0.03015873,0,0.049206349,0,0.147619048,"(0.4047619047619047, 0.22698412698412695, 0.23174603174603176)",1,0.45420253299999996,0.49238164100000004,0.401104209,0.000183954963217382,-0.00035093642807189763,2.9424776779843872e-05
1105,P51532,0.063752277,0,0.006071645,0.049787492,0.092896175,0.020643593999999998,0.072859745,0.025500911,0.040680024,0,0.07893139,0.0856102,0.03339405,0.030358227,0,0.088646023,0.058894960999999996,0.064966606,0.068609593,0.041894352999999995,0,0.044930175999999995,0.00667881,0,0.024893746,0,0.052216150999999995,"(0.22343655130540377, 0.26047358834244083, 0.27565270188221014)",1,0.5228952410000001,0.594015352,0.42067835299999995,0.000645880474116203,0.005990453672399749,0.00017437315654816817
1106,Q8TAQ2,0.08731466199999999,0,0.005766063,0.05107084,0.091433278,0.024711697,0.064250412,0.02553542,0.031301483,0,0.075782537,0.07166392099999999,0.02306425,0.039538715,0,0.113673806,0.046952224,0.037891269,0.067545305,0.054365733,0,0.057660626,0.009060956,0,0.021416803999999998,0,0.055189456,"(0.2158154859967051, 0.28500823723228996, 0.27347611202635913)",1,0.6054464620000001,0.6753621870000001,0.536669811,0.00020465814272374068,0.0011590137295532435,5.8164061681962686e-05
1107,Q99835,0.094027954,0,0.033036849,0.036848793,0.047013977,0.047013977,0.07750953,0.01905972,0.041931385,0,0.036848793,0.10292249,0.01905972,0.031766201,0,0.082592122,0.033036849,0.062261752999999996,0.066073698,0.054637865,0,0.067344346,0.024142313,0,0.022871665,0,0.094027954,"(0.3062261753494282, 0.2579415501905972, 0.2630241423125794)",1,0.441480726,0.543397428,0.493937345,0.0002934530959981457,0.0013761792886811295,0.00019102707184743414
1108,P60880,0.077669903,0,0.019417476,0.09223301,0.116504854,0.009708738,0.067961165,0.004854369,0.053398058,0,0.058252427,0.077669903,0.06310679599999999,0.067961165,0,0.009708738,0.06310679599999999,0.082524272,0.048543689,0.033980582999999995,0,0.04368932,0.004854369,0,0.004854369,0,0.019417476,"(0.19417475728155337, 0.1941747572815534, 0.3349514563106796)",1,0.51184709,0.468961078,0.437907184,0.0018951445845052798,-0.0003751648387290517,5.908171902302315e-05
1109,P00441,0.064935065,0,0.025974026,0.071428571,0.064935065,0.025974026,0.162337662,0.051948052,0.058441558,0,0.071428571,0.058441558,0.006493506,0.045454545,0,0.032467532,0.019480518999999998,0.025974026,0.064935065,0.051948052,0,0.090909091,0.006493506,0,0.0,0,0.032467532,"(0.24025974025974026, 0.3051948051948052, 0.1948051948051948)",1,0.451772767,0.5421723479999999,0.45003298,0.00029596070566937065,-0.0010741447503167677,0.000107820115302015
1110,Q03001,0.059445178,0,0.011889036,0.064068692,0.10237780699999999,0.024834875,0.039630119,0.022192867,0.053896962,0,0.084940555,0.112021136,0.020871863,0.044782034000000005,0,0.028665786000000002,0.070541612,0.039762219,0.082034346,0.05653897,0,0.051254954000000005,0.011624835,0,0.018626156,0,0.055085865,"(0.27225891677675035, 0.195112285336856, 0.2947159841479524)",1,0.502551603,0.456382454,0.500896864,6.012565084567313e-05,0.0010254653948058498,0.0003645988009525005
1111,Q9UBP0,0.100649351,0,0.00974026,0.040584416,0.061688312,0.035714286,0.07305194799999999,0.01461039,0.034090908999999996,0,0.07305194799999999,0.107142857,0.022727273,0.040584416,0,0.07305194799999999,0.037337662,0.06818181799999999,0.076298701,0.051948052,0,0.056818182,0.00487013,0,0.017857143,0,0.058441558,"(0.2564935064935065, 0.262987012987013, 0.2922077922077922)",1,0.489024599,0.53678806,0.476279279,0.05872899975059996,-0.00035093642807189763,0.00012196056668285603
1112,Q08945,0.043723554000000005,0,0.008462623,0.069111425,0.104372355,0.049365303,0.06629055,0.018335683999999998,0.04090268,0,0.10719323,0.067700987,0.023977433,0.039492242999999996,0,0.035260931,0.031029618999999998,0.060648800999999995,0.101551481,0.045133992000000005,0,0.047954866,0.008462623,0,0.031029618999999998,0,0.088857546,"(0.2454160789844852, 0.24259520451339917, 0.23977433004231313)",1,0.633822318,0.686572165,0.613637388,9.715446375255904e-05,0.007370944561140466,0.00012563392262017513
1113,P51587,0.051199532,0,0.022235225,0.050029257,0.085722645,0.03978935,0.035693388,0.024283207,0.054710357,0,0.09420713900000001,0.08221182,0.013165594,0.067290813,0,0.043592744,0.045055588,0.032182563,0.111468695,0.064365126,0,0.053832650999999995,0.005851375,0,0.023112932000000003,0,0.068753657,"(0.259508484493856, 0.25804564072557046, 0.23229959040374487)",1,0.46014083899999997,0.512447199,0.436730634,0.0006663338104284178,0.003568780911216875,0.00011473653182420735
1114,Q16623,0.0625,0,0.010416667,0.076388889,0.121527778,0.027777778,0.034722222000000004,0.017361111000000002,0.097222222,0,0.079861111,0.055555556,0.041666667000000004,0.027777778,0,0.010416667,0.038194444,0.076388889,0.090277778,0.052083332999999996,0,0.0625,0.0,0,0.017361111000000002,0,0.045138889,"(0.26041666666666663, 0.16319444444444442, 0.28125)",1,0.501397322,0.467277445,0.39755179700000004,1.4714996652485349e-05,0.005136228341894105,4.7505478393750876e-05
1115,P61764,0.06397306400000001,0,0.011784511999999999,0.069023569,0.074074074,0.021885522,0.038720539,0.026936027,0.075757576,0,0.087542088,0.10101010099999999,0.031986532000000005,0.026936027,0,0.047138047,0.035353535,0.048821549000000006,0.077441077,0.062289562,0,0.052188552,0.008417508,0,0.038720539,0,0.069023569,"(0.29797979797979796, 0.1902356902356902, 0.27104377104377103)",1,0.457574556,0.513970031,0.508125113,0.0017166496406766244,0.0008501918981919447,0.0001829232153900181
1116,Q06520,0.031578947,0,0.010526316,0.052631579000000005,0.09122807,0.07719298200000001,0.045614035,0.01754386,0.052631579000000005,0,0.084210526,0.101754386,0.035087718999999996,0.031578947,0,0.045614035,0.031578947,0.042105263,0.087719298,0.038596491000000004,0,0.049122807000000004,0.042105263,0,0.031578947,0,0.15087719300000002,"(0.3543859649122807, 0.21052631578947367, 0.2596491228070175)",1,0.5571793660000001,,0.597279201,3.526911073826409e-45,-0.0001754960308105265,0.00017437315654816817
1117,P17600,0.10212766,0,0.0042553190000000005,0.039716312000000004,0.028368794,0.026950355,0.106382979,0.024113475,0.026950355,0,0.043971631,0.059574468,0.019858156000000002,0.028368794,0,0.139007092,0.083687943,0.055319149000000005,0.08510638300000001,0.045390071,0,0.056737589000000005,0.0056737590000000004,0,0.018439716000000002,0,0.05106383,"(0.19432624113475178, 0.3588652482269504, 0.2099290780141844)",1,0.515850599,0.487511696,0.519939055,0.00010165047937495548,0.004479696828311921,0.0002631760672139738
1118,Q92777,0.09450171800000001,0,0.008591065,0.048109966,0.042955325999999995,0.041237113,0.06185567,0.020618557,0.037800687,0,0.053264605,0.07216494799999999,0.027491408999999998,0.030927835,0,0.116838488,0.058419244,0.04467354,0.10824742300000001,0.046391753,0,0.053264605,0.006872852,0,0.025773196,0,0.073883162,"(0.23711340206185566, 0.3178694158075601, 0.23711340206185566)",1,0.462363763,0.487864726,,0.00032261392519899584,0.0015516196859425054,0.00017337237703954317
1119,P20366,0.08527131800000001,0,0.0,0.062015504000000006,0.069767442,0.054263566,0.054263566,0.031007752000000003,0.046511628,0,0.069767442,0.108527132,0.031007752000000003,0.031007752000000003,0,0.031007752000000003,0.062015504000000006,0.07751938,0.069767442,0.015503876000000002,0,0.046511628,0.015503876000000002,0,0.03875969,0,0.108527132,"(0.31007751937984496, 0.18604651162790697, 0.2945736434108527)",1,0.46565083700000004,0.542631149,,2.7746253752320272e-06,-0.0005263211917841138,4.5256803014757454e-05
